"V1","location_name","date","location_id","deaths_mean","deaths_lower","deaths_upper","totdea_mean","totdea_lower","totdea_upper","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","totdea_mean_smoothed","totdea_lower_smoothed","totdea_upper_smoothed","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper"
27621,"Florida","2020-07-01",532,45,45,45,3550,3550,3550,47.0843938968701,47.0843938968701,47.0843938968701,3560.45309309177,3560.45309309177,3560.45309309177,"observed",-28.19796,"observed",44597.6900905189,6562.99999999997,,,
27622,"Florida","2020-07-02",532,67,67,67,3617,3617,3617,49.3208899677302,49.3208899677302,49.3208899677302,3609.7739830595,3609.7739830595,3609.7739830595,"observed",-28.77916,"observed",45013.0223500289,10109,,,
27623,"Florida","2020-07-03",532,67,67,67,3684,3684,3684,51.73921076739,51.73921076739,51.73921076739,3661.51319382689,3661.51319382689,3661.51319382689,"projected",-28.77916,"observed",45348.2415955405,9488,,,
27624,"Florida","2020-07-04",532,18,18,18,3702,3702,3702,54.3181229085399,54.3181229085399,54.3181229085399,3715.83131673543,3715.83131673543,3715.83131673543,"projected",-28.77916,"observed",45619.4147710298,11458.0000000001,,,
27625,"Florida","2020-07-05",532,29,29,29,3731,3731,3731,57.0277057612802,57.0277057612802,57.0277057612802,3772.85902249671,3772.85902249671,3772.85902249671,"projected",-28.77916,"observed",45845.6514073524,10059,,,
27626,"Florida","2020-07-06",532,47,47,47,3778,3778,3778,59.8256986431998,59.8256986431998,59.8256986431998,3832.68472113991,3832.68472113991,3832.68472113991,"projected",-28.77916,"observed",46047.9608515476,6335.99999999997,,,
27627,"Florida","2020-07-07",532,63,63,63,3841,3841,3841,62.6598719891799,62.6598719891799,62.6598719891799,3895.34459312909,3895.34459312909,3895.34459312909,"projected",-28.77916,,,7346.99999999994,,,
27628,"Florida","2020-07-08",532,48,48,48,3889,3889,3889,65.4684848007801,65.4684848007801,65.4684848007801,3960.81307792987,3960.81307792987,3960.81307792987,"projected",-28.77916,,,9988.99999999997,,,
27629,"Florida","2020-07-09",532,120,120,120,4009,4009,4009,68.3012416367701,68.3012416367701,68.3012416367701,4029.11431956664,4029.11431956664,4029.11431956664,"projected",-28.77916,,,8935.00000000006,,,
27630,"Florida","2020-07-10",532,93,93,93,4102,4102,4102,71.2570961002202,71.2570961002202,71.2570961002202,4100.37141566686,4100.37141566686,4100.37141566686,"projected",-28.77916,,,11432.9999999999,,,
27631,"Florida","2020-07-11",532,95,95,95,4197,4197,4197,74.3413265049894,74.3413265049894,74.3413265049894,4174.71274217185,4174.71274217185,4174.71274217185,"projected",-28.77916,,,10360.0000000002,,,
27632,"Florida","2020-07-12",532,76.503984433804,64.0131001124337,91.2606235441746,4251.21672660565,4238.72584228428,4265.97336571602,76.503984433804,64.0131001124337,91.2606235441746,4251.21672660565,4238.72584228428,4265.97336571602,"projected",-28.77916,,,,11427.2780891738,7666.73467553733,17951.885146913
27633,"Florida","2020-07-13",532,80.3119816425552,67.0186284631927,95.9332015184419,4331.52870824821,4306.03680113639,4361.93934759948,80.3119816425552,67.0186284631927,95.9332015184419,4331.52870824821,4306.03680113639,4361.93934759948,"projected",-28.77916,,,,11210.8471261517,7427.73754815627,17903.2785505185
27634,"Florida","2020-07-14",532,84.2129624521021,69.3519667011052,101.236550247114,4415.74167070031,4376.34255266494,4463.9358561917,84.2129624521021,69.3519667011052,101.236550247114,4415.74167070031,4376.34255266494,4463.9358561917,"projected",-28.77916,,,,10951.1421093677,7167.58253202215,17787.9964814261
27635,"Florida","2020-07-15",532,88.1126582127436,71.4828031737397,108.351278864064,4503.85432891305,4447.8325136515,4570.68805354005,88.1126582127436,71.4828031737397,108.351278864064,4503.85432891305,4447.8325136515,4570.68805354005,"projected",-28.77916,,,,10652.6285374126,6889.50750591233,17542.269715612
27636,"Florida","2020-07-16",532,92.0484211232752,74.0372195386395,113.938597236104,4595.90275003633,4524.13991613646,4685.03058733932,92.0484211232752,74.0372195386395,113.938597236104,4595.90275003633,4524.13991613646,4685.03058733932,"projected",-28.77916,,,,10319.307749757,6596.97560241828,17168.453411462
27637,"Florida","2020-07-17",532,95.9210841721787,76.879073485549,119.569578603854,4691.82383420851,4600.73013455246,4800.96492643186,95.9210841721787,76.879073485549,119.569578603854,4691.82383420851,4600.73013455246,4800.96492643186,"projected",-28.77916,,,,9948.08108814404,6290.20006874772,16726.9505336396
27638,"Florida","2020-07-18",532,99.6930034149659,78.9200882997202,126.437272829579,4791.51683762347,4679.26473727846,4926.62438612087,99.6930034149659,78.9200882997202,126.437272829579,4791.51683762347,4679.26473727846,4926.62438612087,"projected",-28.77916,,,,9681.45455614375,6065.33920360291,16442.5007152195
27639,"Florida","2020-07-19",532,103.286316744249,80.4230006441898,132.866082676487,4894.80315436772,4758.54545193473,5052.64727700686,103.286316744249,80.4230006441898,132.866082676487,4894.80315436772,4758.54545193473,5052.64727700686,"projected",-28.77916,,,,9525.75120338678,5917.4114472298,16317.5070563462
27640,"Florida","2020-07-20",532,106.171297623675,81.5317688920204,139.623666249187,5000.9744519914,4839.72911708958,5187.77203618162,106.171297623675,81.5317688920204,139.623666249187,5000.9744519914,4839.72911708958,5187.77203618162,"projected",-28.77916,,,,9350.1221700372,5763.56842947202,16200.4233104404
27641,"Florida","2020-07-21",532,108.951320247815,82.3893751832919,145.888193035552,5109.92577223921,4925.59212272185,5330.17427617437,108.951320247815,82.3893751832919,145.888193035552,5109.92577223921,4925.59212272185,5330.17427617437,"projected",-28.77916,,,,9163.44489291058,5609.2616208286,16006.2933630939
27642,"Florida","2020-07-22",532,111.644646851554,82.8443701957783,152.25594121667,5221.57041909077,5008.48444478995,5482.8137817552,111.644646851554,82.8443701957783,152.25594121667,5221.57041909077,5008.48444478995,5482.8137817552,"projected",-28.77916,,,,8974.06483764882,5441.78180483263,15828.387682731
27643,"Florida","2020-07-23",532,114.262169906037,83.6891459901875,158.752477390401,5335.8325889968,5091.62726076784,5638.58807129454,114.262169906037,83.6891459901875,158.752477390401,5335.8325889968,5091.62726076784,5638.58807129454,"projected",-28.77916,,,,8785.82405329207,5289.65287542678,15634.100569289
27644,"Florida","2020-07-24",532,116.778196226065,84.1938555326413,165.485708508772,5452.61078522287,5181.23801133211,5798.72456442148,116.778196226065,84.1938555326413,165.485708508772,5452.61078522287,5181.23801133211,5798.72456442148,"projected",-28.77916,,,,8595.33613336189,5138.89715784676,15415.2036783886
27645,"Florida","2020-07-25",532,119.164638587399,84.9031102516444,172.142512711475,5571.77542381027,5268.8861410321,5966.17207246418,119.164638587399,84.9031102516444,172.142512711475,5571.77542381027,5268.8861410321,5966.17207246418,"projected",-28.77916,,,,8402.9410885793,5003.03404022008,15217.474193894
27646,"Florida","2020-07-26",532,121.419052033476,85.3496455821012,178.659438666511,5693.19447584374,5357.79220520908,6144.42227939125,121.419052033476,85.3496455821012,178.659438666511,5693.19447584374,5357.79220520908,6144.42227939125,"projected",-28.77916,,,,8211.40274786882,4870.95630998323,14969.1637122964
27647,"Florida","2020-07-27",532,123.202856617614,85.6209223403949,185.064341132669,5816.39733246136,5443.10582110868,6325.91200345034,123.202856617614,85.6209223403949,185.064341132669,5816.39733246136,5443.10582110868,6325.91200345034,"projected",-28.77916,,,,8021.07056229413,4744.69862717567,14726.0125199175
27648,"Florida","2020-07-28",532,124.133554731401,84.6954588035915,189.030469724548,5940.53088719276,5530.33547709162,6510.04538562043,124.133554731401,84.6954588035915,189.030469724548,5940.53088719276,5530.33547709162,6510.04538562043,"projected",-28.77916,,,,7832.20362146196,4621.55357595226,14422.9656505487
27649,"Florida","2020-07-29",532,124.132381099225,83.8985807661257,192.873963533717,6064.66326829198,5618.6077109951,6704.05357079809,124.132381099225,83.8985807661257,192.873963533717,6064.66326829198,5618.6077109951,6704.05357079809,"projected",-28.77916,,,,7646.90552005665,4498.50137880342,14110.4863811821
27650,"Florida","2020-07-30",532,123.133968715963,82.1619364441227,193.832448601179,6187.79723700795,5701.78560250257,6904.03107588909,123.133968715963,82.1619364441227,193.832448601179,6187.79723700795,5701.78560250257,6904.03107588909,"projected",-28.77916,,,,7466.11054395069,4354.36627261946,13883.1036692558
27651,"Florida","2020-07-31",532,121.074458597286,79.6647823682429,192.40206208703,6308.87169560523,5777.33036306695,7094.33526505494,121.074458597286,79.6647823682429,192.40206208703,6308.87169560523,5777.33036306695,7094.33526505494,"projected",-28.77916,,,,7287.10038202506,4256.66453673541,13598.6545021287
27652,"Florida","2020-08-01",532,118.263194746016,76.8221193808638,190.710105651357,6427.13489035125,5854.08369103411,7285.57751087384,118.263194746016,76.8221193808638,190.710105651357,6427.13489035125,5854.08369103411,7285.57751087384,"projected",-28.77916,,,,7109.38657260374,4122.43348185495,13272.6691175912
27653,"Florida","2020-08-02",532,115.034921651544,73.69595248282,187.055825074143,6542.16981200279,5934.27739717659,7478.35496175761,115.034921651544,73.69595248282,187.055825074143,6542.16981200279,5934.27739717659,7478.35496175761,"projected",-28.77916,,,,6934.20358325202,3989.66240400821,12937.4686209939
27654,"Florida","2020-08-03",532,111.68557216819,71.0035255635695,183.987646691597,6653.85538417098,6007.14304685961,7660.5831938867,111.68557216819,71.0035255635695,183.987646691597,6653.85538417098,6007.14304685961,7660.5831938867,"projected",-28.77916,,,,6761.79936331045,3888.59296885878,12595.8547212353
27655,"Florida","2020-08-04",532,108.564681647035,68.718886718774,181.325731711004,6762.42006581802,6080.25630050779,7838.11155036672,108.564681647035,68.718886718774,181.325731711004,6762.42006581802,6080.25630050779,7838.11155036672,"projected",-28.77916,,,,6592.50187428772,3791.4335443601,12369.2528761081
27656,"Florida","2020-08-05",532,105.725135640378,66.0480494608961,177.674485781719,6868.1452014584,6149.2103630814,8014.12075992313,105.725135640378,66.0480494608961,177.674485781719,6868.1452014584,6149.2103630814,8014.12075992313,"projected",-28.77916,,,,6427.58869520629,3693.99157060981,12104.0767630068
27657,"Florida","2020-08-06",532,103.200550524871,63.7266110627039,176.228904900494,6971.34575198327,6220.8341472231,8187.86649024063,103.200550524871,63.7266110627039,176.228904900494,6971.34575198327,6220.8341472231,8187.86649024063,"projected",-28.77916,,,,6268.1384220842,3595.29576456472,11882.7749042886
27658,"Florida","2020-08-07",532,101.071740974213,62.2049971990393,174.147177367423,7072.41749295748,6284.05021700314,8359.21608430119,101.071740974213,62.2049971990393,174.147177367423,7072.41749295748,6284.05021700314,8359.21608430119,"projected",-28.77916,,,,6113.68611281972,3511.01322348081,11663.4120716115
27659,"Florida","2020-08-08",532,99.1182890917028,60.6264349079986,172.300912028194,7171.53578204918,6345.95603968199,8518.87280077313,99.1182890917028,60.6264349079986,172.300912028194,7171.53578204918,6345.95603968199,8518.87280077313,"projected",-28.77916,,,,5963.982010341,3421.47713297307,11444.9614442854
27660,"Florida","2020-08-09",532,97.0910748377529,58.9284672727473,169.905356464933,7268.62685688694,6407.84198772748,8682.22429647462,97.0910748377529,58.9284672727473,169.905356464933,7268.62685688694,6407.84198772748,8682.22429647462,"projected",-28.5467286220893,,,,5825.74398316211,3335.14707575161,11227.0333083879
27661,"Florida","2020-08-10",532,95.027487851849,57.2751995458584,167.592813103522,7363.65434473878,6464.63884051662,8838.98940552323,95.027487851849,57.2751995458584,167.592813103522,7363.65434473878,6464.63884051662,8838.98940552323,"projected",-28.3135245365753,,,,5699.19165362738,3270.31650523441,11032.6108372356
27662,"Florida","2020-08-11",532,92.9526783825288,55.6314801818546,165.06740955425,7456.60702312131,6521.53986999513,8993.22709429526,92.9526783825288,55.6314801818546,165.06740955425,7456.60702312131,6521.53986999513,8993.22709429526,"projected",-28.0800332279739,,,,5578.40335628605,3188.4802521525,10834.9690727977
27663,"Florida","2020-08-12",532,90.8760961363957,54.0957798616488,162.030228797193,7547.48311925771,6573.61961071005,9155.74970065716,90.8760961363957,54.0957798616488,162.030228797193,7547.48311925771,6573.61961071005,9155.74970065716,"projected",-27.8466461210633,,,,5463.58281481541,3110.79969845433,10652.5893482638
27664,"Florida","2020-08-13",532,88.799336297573,52.5941948103221,159.913608506687,7636.28245555528,6623.08411619427,9320.44677743062,88.799336297573,52.5941948103221,159.913608506687,7636.28245555528,6623.08411619427,9320.44677743062,"projected",-27.6136491792179,,,,5355.06039611378,3037.93085381985,10488.472666607
27665,"Florida","2020-08-14",532,86.7350226256277,51.1370507929769,156.806096997172,7723.01747818091,6671.14915235087,9477.69663070937,86.7350226256277,51.1370507929769,156.806096997172,7723.01747818091,6671.14915235087,9477.69663070937,"projected",-27.3812121393376,,,,5252.57077468627,2973.78800349273,10371.0050319486
27666,"Florida","2020-08-15",532,84.6972115770066,49.7282549425271,154.451732120313,7807.71468975792,6723.23878626226,9623.96016227784,84.6972115770066,49.7282549425271,154.451732120313,7807.71468975792,6723.23878626226,9623.96016227784,"projected",-26.6237542409259,,,,5167.7472796553,2919.12822431438,10226.5924291221
27667,"Florida","2020-08-16",532,82.6878343656451,48.2977526946569,152.104855926853,7890.40252412356,6770.28721774008,9766.58308857951,82.6878343656451,48.2977526946569,152.104855926853,7890.40252412356,6770.28721774008,9766.58308857951,"projected",-26.3180638130377,,,,5089.1078509563,2868.60780715188,10144.8618962924
27668,"Florida","2020-08-17",532,80.7061814378064,47.0500568807575,149.660279123283,7971.10870556137,6813.80322266309,9905.48588274349,80.7061814378064,47.0500568807575,149.660279123283,7971.10870556137,6813.80322266309,9905.48588274349,"projected",-26.0133184186872,,,,5004.46470144515,2816.96769003598,10013.4087847105
27669,"Florida","2020-08-18",532,78.7540563199846,45.7866076744333,147.119357729044,8049.86276188135,6861.96117564265,10040.5897245715,78.7540563199846,45.7866076744333,147.119357729044,8049.86276188135,6861.96117564265,10040.5897245715,"projected",-25.7095755241381,,,,4924.49780405348,2765.98989225617,9887.54314657133
27670,"Florida","2020-08-19",532,76.8299291949468,44.3048338036896,144.49823154782,8126.6926910763,6908.61682891714,10181.5284873336,76.8299291949468,44.3048338036896,144.49823154782,8126.6926910763,6908.61682891714,10181.5284873336,"projected",-25.4068917810512,,,,4848.43270362645,2720.18156617442,9766.77025409415
27671,"Florida","2020-08-20",532,74.9305688228521,42.7637727192944,141.304396985388,8201.62325989915,6946.51416253444,10320.0935994205,74.9305688228521,42.7637727192944,141.304396985388,8201.62325989915,6946.51416253444,10320.0935994205,"projected",-25.1053229856944,,,,4776.56317189664,2670.5012879,9651.65514680333
27672,"Florida","2020-08-21",532,73.0602711382684,41.7052101210593,138.083272519099,8274.68353103742,6989.59716974009,10459.494991457,73.0602711382684,41.7052101210593,138.083272519099,8274.68353103742,6989.59716974009,10459.494991457,"projected",-24.8049240396253,,,,4710.00797417906,2632.94098181091,9543.78900005938
27673,"Florida","2020-08-22",532,71.2260532774644,40.6583740194242,135.307329097535,8345.90958431488,7033.71363539378,10596.7254527838,71.2260532774644,40.6583740194242,135.307329097535,8345.90958431488,7033.71363539378,10596.7254527838,"projected",-24.505748911906,,,,4647.97260007311,2599.19475849904,9481.83756413078
27674,"Florida","2020-08-23",532,69.437324108133,39.5418353959177,132.92778044641,8415.34690842302,7075.05956865462,10730.2292119058,69.437324108133,39.5418353959177,132.92778044641,8415.34690842302,7075.05956865462,10730.2292119058,"projected",-24.207850602894,,,,4589.36342029723,2567.56656325581,9436.91124277459
27675,"Florida","2020-08-24",532,67.7018162175295,38.5378947155381,129.55876541996,8483.04872464055,7119.27834462092,10864.8225968661,67.7018162175295,38.5378947155381,129.55876541996,8483.04872464055,7119.27834462092,10864.8225968661,"projected",-23.9112811096578,,,,4534.06761859068,2528.04792881273,9395.13314916342
27676,"Florida","2020-08-25",532,66.0352533139198,37.5004513950447,126.488166344517,8549.08397795447,7163.21110269558,10986.6693315127,66.0352533139198,37.5004513950447,126.488166344517,8549.08397795447,7163.21110269558,10986.6693315127,"projected",-23.6160913930526,,,,4481.95870917366,2501.56702622632,9304.02534968257
27677,"Florida","2020-08-26",532,64.4527069106874,36.5396369995503,123.987511935611,8613.53668486515,7199.63497727236,11109.3958335747,64.4527069106874,36.5396369995503,123.987511935611,8613.53668486515,7199.63497727236,11109.3958335747,"projected",-23.3223313464989,,,,4431.98049452412,2479.6310624796,9211.65328841573
27678,"Florida","2020-08-27",532,62.9558196315621,35.6107371532724,121.689431659245,8676.49250449672,7235.288566785,11215.3119273063,62.9558196315621,35.6107371532724,121.689431659245,8676.49250449672,7235.288566785,11215.3119273063,"projected",-23.0300497664874,,,,4384.50065782387,2448.74547187146,9121.62463964671
27679,"Florida","2020-08-28",532,61.5502582545215,34.8935778693026,119.165398492873,8738.04276275124,7272.78295504771,11331.7773174298,61.5502582545215,34.8935778693026,119.165398492873,8738.04276275124,7272.78295504771,11331.7773174298,"projected",-22.7392943248411,,,,4341.66634386086,2420.4188165782,9040.58162418483
27680,"Florida","2020-08-29",532,60.2410726993057,34.145617257309,117.504856065206,8798.28383545054,7309.89857276221,11447.1592758481,60.2410726993057,34.145617257309,117.504856065206,8798.28383545054,7309.89857276221,11447.1592758481,"projected",-22.4501115427526,,,,4302.85342030197,2388.45888484269,8942.37078002999
27681,"Florida","2020-08-30",532,59.0165979152484,33.4868999415965,115.686894250879,8857.30043336579,7346.34658960897,11560.3179826468,59.0165979152484,33.4868999415965,115.686894250879,8857.30043336579,7346.34658960897,11560.3179826468,"projected",-22.1625467666167,,,,4266.63423704078,2362.66256198753,8842.13444173587
27682,"Florida","2020-08-31",532,57.8816142408372,32.8622287167578,113.899137545568,8915.18204760663,7382.16097842103,11671.3116300291,57.8816142408372,32.8622287167578,113.899137545568,8915.18204760663,7382.16097842103,11671.3116300291,"projected",-21.8766441456697,,,,4232.96784924657,2344.63553806897,8746.48497729218
27683,"Florida","2020-09-01",532,56.8309868022495,32.256978798472,112.155597074525,8972.01303440888,7416.671735138,11770.1433081065,56.8309868022495,32.256978798472,112.155597074525,8972.01303440888,7416.671735138,11770.1433081065,"projected",-21.5924466114399,,,,4201.78700212495,2331.41370704193,8715.52785737747
27684,"Florida","2020-09-02",532,55.8422690271401,31.6147265620082,110.475976353775,9027.85530343602,7446.90345458337,11879.0542165042,55.8422690271401,31.6147265620082,110.475976353775,9027.85530343602,7446.90345458337,11879.0542165042,"projected",-21.3099958590169,,,,4171.65970978205,2312.56712674983,8655.55090296324
27685,"Florida","2020-09-03",532,54.9122774860159,30.869003870436,109.850183317866,9082.76758092203,7476.62696415423,11979.0075737122,54.9122774860159,30.869003870436,109.850183317866,9082.76758092203,7476.62696415423,11979.0075737122,"projected",-21.0293323301354,,,,4142.9016538742,2297.95768568991,8576.6077845443
27686,"Florida","2020-09-04",532,54.0380949730182,30.3980261306682,108.940977558721,9136.80567589505,7502.80313437232,12082.0418852807,54.0380949730182,30.3980261306682,108.940977558721,9136.80567589505,7502.80313437232,12082.0418852807,"projected",-20.750495198072,,,,4118.45118230924,2287.83422078118,8533.50254952703
27687,"Florida","2020-09-05",532,53.1930367217341,29.9097805783706,107.582014346141,9189.99871261679,7527.90064102683,12189.4776817364,53.1930367217341,29.9097805783706,107.582014346141,9189.99871261679,7527.90064102683,12189.4776817364,"projected",-20.4735223543389,,,,4097.79793090468,2275.44770295247,8500.15328296208
27688,"Florida","2020-09-06",532,52.3751362071274,29.4160030963567,106.197894567392,9242.37384882391,7559.40891566901,12295.52291004,52.3751362071274,29.4160030963567,106.197894567392,9242.37384882391,7559.40891566901,12295.52291004,"projected",-20.1984503971684,,,,4079.21152276335,2266.36448128009,8509.42113848021
27689,"Florida","2020-09-07",532,51.6065793211693,28.9612736127841,104.912781132945,9293.98042814508,7590.89576246192,12400.3192690064,51.6065793211693,28.9612736127841,104.912781132945,9293.98042814508,7590.89576246192,12400.3192690064,"projected",-19.9253146217671,,,,4062.69622641054,2258.56538614351,8508.52515772916
27690,"Florida","2020-09-08",532,50.8844194391259,28.5291969962818,103.70970717262,9344.86484758421,7622.11801584295,12496.9152923332,50.8844194391259,28.5291969962818,103.70970717262,9344.86484758421,7622.11801584295,12496.9152923332,"projected",-19.6541490123178,,,,4048.2246064808,2248.3624565674,8481.92644826686
27691,"Florida","2020-09-09",532,50.2068818953311,28.0510279368902,102.564567588782,9395.07172947954,7652.94459390568,12593.7183317533,50.2068818953311,28.0510279368902,102.564567588782,9395.07172947954,7652.94459390568,12593.7183317533,"projected",-19.3849862357085,,,,4034.02062820639,2235.31749332007,8453.93498079376
27692,"Florida","2020-09-10",532,49.5716201323849,27.6233487650615,101.476133661885,9444.64334961192,7683.57720964111,12692.0084196503,49.5716201323849,27.6233487650615,101.476133661885,9444.64334961192,7683.57720964111,12692.0084196503,"projected",-19.1178576369563,,,,4020.3476614961,2227.77539235353,8425.91416843496
27693,"Florida","2020-09-11",532,48.9718805997322,27.2096377430269,100.6230692016,9493.61523021166,7711.63287598209,12781.9797179314,48.9718805997322,27.2096377430269,100.6230692016,9493.61523021166,7711.63287598209,12781.9797179314,"projected",-18.8527932362994,,,,4010.8521525632,2222.16063847747,8407.11079354733
27694,"Florida","2020-09-12",532,48.4033605445328,26.9687068139132,99.3378493105094,9542.01859075619,7738.22040412017,12874.6868696512,48.4033605445328,26.9687068139132,99.3378493105094,9542.01859075619,7738.22040412017,12874.6868696512,"projected",-18.5898217279201,,,,4005.11571493126,2216.86895893551,8377.59779132754
27695,"Florida","2020-09-13",532,47.8690688318555,26.6642148183322,98.1600661035454,9589.88765958805,7765.43086761381,12966.2623042397,47.8690688318555,26.6642148183322,98.1600661035454,9589.88765958805,7765.43086761381,12966.2623042397,"projected",-18.328970480263,,,,4001.12212426597,2211.73811810138,8347.43090443173
27696,"Florida","2020-09-14",532,47.3710148016797,26.415601412336,97.072723722733,9637.25867438972,7794.64656213258,13056.7515655519,47.3710148016797,26.415601412336,97.072723722733,9637.25867438972,7794.64656213258,13056.7515655519,"projected",-18.0702655379119,,,,3998.91268014464,2209.26533288555,8322.72582351863
27697,"Florida","2020-09-15",532,46.9077841761933,26.1237567392606,96.0441649710615,9684.16645856592,7823.65214828992,13146.2489268299,46.9077841761933,26.1237567392606,96.0441649710615,9684.16645856592,7823.65214828992,13146.2489268299,"projected",-17.8137316249779,,,,3998.49201265033,2206.92952411985,8331.49812237033
27698,"Florida","2020-09-16",532,46.4796042128975,25.8073494973714,95.275462422322,9730.64606277882,7852.46451732031,13234.8353492428,46.4796042128975,25.8073494973714,95.275462422322,9730.64606277882,7852.46451732031,13234.8353492428,"projected",-17.5593921499606,,,,3997.74288773853,2204.39875982506,8340.36199054653
27699,"Florida","2020-09-17",532,46.0861022180418,25.6250103230036,94.9218340273133,9776.73216499686,7880.61153518225,13322.5614466343,46.0861022180418,25.6250103230036,94.9218340273133,9776.73216499686,7880.61153518225,13322.5614466343,"projected",-17.3072692120357,,,,3996.87550185341,2202.32838813225,8348.37280735876
27700,"Florida","2020-09-18",532,45.7196349447277,25.4564077739072,94.4166510773117,9822.45179994159,7906.46230465898,13409.4771936693,45.7196349447277,25.4564077739072,94.4166510773117,9822.45179994159,7906.46230465898,13409.4771936693,"projected",-17.0573836087145,,,,4000.22916537355,2201.94997026157,8365.75500325095
27701,"Florida","2020-09-19",532,45.3745290048372,25.158203124186,93.8688610880553,9867.82632894642,7931.62187396944,13508.0739263483,45.3745290048372,25.158203124186,93.8688610880553,9867.82632894642,7931.62187396944,13508.0739263483,"projected",-16.8097548448396,,,,4007.46408607632,2203.33830998084,8391.74364120197
27702,"Florida","2020-09-20",532,45.0549459552865,24.9642738245732,93.5216476396403,9912.88127490171,7955.0647707238,13606.9719535053,45.0549459552865,24.9642738245732,93.5216476396403,9912.88127490171,7955.0647707238,13606.9719535053,"projected",-16.5644011428508,,,,4016.27050739234,2205.51427004691,8420.92782708006
27703,"Florida","2020-09-21",532,44.7642506799479,24.8220347847643,93.0726695466079,9957.64552558166,7978.41451070779,13705.5072280414,44.7642506799479,24.8220347847643,93.0726695466079,9957.64552558166,7978.41451070779,13705.5072280414,"projected",-16.3213394542814,,,,4026.72252649141,2208.5506985506,8453.49446465922
27704,"Florida","2020-09-22",532,44.5014835110852,24.6503961554385,92.5767437338596,10002.1470090927,8001.68460397895,13803.4314263551,44.5014835110852,24.6503961554385,92.5767437338596,10002.1470090927,8001.68460397895,13803.4314263551,"projected",-16.0805854724273,,,,4038.85256659044,2212.51462577004,8489.23011098364
27705,"Florida","2020-09-23",532,44.2679992542451,24.4992538900642,92.1081845348355,10046.415008347,8026.99776732414,13901.0294565176,44.2679992542451,24.4992538900642,92.1081845348355,10046.415008347,8026.99776732414,13901.0294565176,"projected",-15.8421536461338,,,,4050.18281101213,2216.22864500377,8515.96213474423
27706,"Florida","2020-09-24",532,44.0647540318832,24.3872688360028,91.7502429755175,10090.4797623789,8053.10422711245,13982.7508367005,44.0647540318832,24.3872688360028,91.7502429755175,10090.4797623789,8053.10422711245,13982.7508367005,"projected",-15.6060571946488,,,,4060.86688984124,2219.73589030718,8546.72136340253
27707,"Florida","2020-09-25",532,43.8831214836502,24.3155749543981,91.563058616598,10134.3628838625,8079.2712884076,14061.7474218091,43.8831214836502,24.3155749543981,91.563058616598,10134.3628838625,8079.2712884076,14061.7474218091,"projected",-15.3723081234879,,,,4075.96777298009,2228.95491680317,8596.75889604604
27708,"Florida","2020-09-26",532,43.7160901557166,24.2480069670594,91.2552495370969,10178.0789740182,8107.64259793418,14140.2528028159,43.7160901557166,24.2480069670594,91.2552495370969,10178.0789740182,8107.64259793418,14140.2528028159,"projected",-15.1409172412515,,,,4095.21738983323,2240.6417776362,8650.04433320779
27709,"Florida","2020-09-27",532,43.5687599393396,24.1289004169642,90.8158658389456,10221.6477339576,8134.68206057261,14218.2436208943,43.5687599393396,24.1289004169642,90.8158658389456,10221.6477339576,8134.68206057261,14218.2436208943,"projected",-14.9118941773469,,,,4115.98800780866,2252.97728356356,8705.43575983215
27710,"Florida","2020-09-28",532,43.4456314792017,24.0176617363,90.4855307570159,10265.0933654368,8159.81181137013,14295.6871666903,43.4456314792017,24.0176617363,90.4855307570159,10265.0933654368,8159.81181137013,14295.6871666903,"projected",-14.6852474005528,,,,4138.3851321484,2263.27505555321,8764.3974822537
27711,"Florida","2020-09-29",532,43.3460697986446,24.0144102678637,90.2258885023526,10308.4394352354,8184.95036436909,14372.8035916615,43.3460697986446,24.0144102678637,90.2258885023526,10308.4394352354,8184.95036436909,14372.8035916615,"projected",-14.460984238375,,,,4162.4672637017,2272.33742914367,8827.09371135458
27712,"Florida","2020-09-30",532,43.2723575522742,23.9351375085571,90.0488219449498,10351.7117927877,8210.10918011572,14449.6267376137,43.2723575522742,23.9351375085571,90.0488219449498,10351.7117927877,8210.10918011572,14449.6267376137,"projected",-14.239110897137,,,,4185.36026710845,2281.07295225458,8886.77050964246
27713,"Florida","2020-10-01",532,43.2265644537704,23.8628862072211,89.9469395474702,10394.9383572415,8235.29962470284,14527.6893990846,43.2265644537704,23.8628862072211,89.9469395474702,10394.9383572415,8235.29962470284,14527.6893990846,"projected",-14.019632482755,,,,4207.15488033994,2289.50338066304,8947.74998273076
27714,"Florida","2020-10-02",532,43.1990398699646,23.8059712288238,89.8816059343765,10438.1373971114,8261.14513018364,14617.5493030023,43.1990398699646,23.8059712288238,89.8816059343765,10438.1373971114,8261.14513018364,14617.5493030023,"projected",-13.8025530221371,,,,4233.7018958356,2300.04422862548,9034.81747406358
27715,"Florida","2020-10-03",532,43.1814387518561,23.7933908816432,89.8531089455563,10481.3188358633,8287.09656840739,14707.3817659937,43.1814387518561,23.7933908816432,89.8531089455563,10481.3188358633,8287.09656840739,14707.3817659937,"projected",-13.5878754851607,,,,4264.80369469231,2312.55184758157,9133.21122273645
