"V1","location_name","date","location_id","deaths_mean","deaths_lower","deaths_upper","totdea_mean","totdea_lower","totdea_upper","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","totdea_mean_smoothed","totdea_lower_smoothed","totdea_upper_smoothed","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper"
27687,"Florida","2020-09-05",532,124.795301697296,63.1855513159077,256.197810156202,11135.693523237,8559.14035987942,16162.4983173388,124.795301697296,63.1855513159077,256.197810156202,11135.693523237,8559.14035987942,16162.4983173388,"projected",-20.4735223543389,,,,11718.7614115787,5232.09889371116,25786.7335369727
27688,"Florida","2020-09-06",532,124.511490368884,62.378388740458,257.220415731088,11260.2050136059,8623.80362496718,16409.01816969,124.511490368884,62.378388740458,257.220415731088,11260.2050136059,8623.80362496718,16409.01816969,"projected",-20.1984503971684,,,,11770.4274776419,5236.48906516051,25979.3209414142
27689,"Florida","2020-09-07",532,124.281262702017,61.6447899890622,257.632445761107,11384.4862763079,8680.96002048531,16649.114093606,124.281262702017,61.6447899890622,257.632445761107,11384.4862763079,8680.96002048531,16649.114093606,"projected",-19.9253146217671,,,,11826.0958789018,5243.85923315501,26172.1162003508
27690,"Florida","2020-09-08",532,124.101831134575,60.7576655883499,257.620769132495,11508.5881074425,8737.23061545907,16888.57285874,124.101831134575,60.7576655883499,257.620769132495,11508.5881074425,8737.23061545907,16888.57285874,"projected",-19.6541490123178,,,,11885.9027941087,5253.15168346697,26275.5191361266
27691,"Florida","2020-09-09",532,123.973166402372,60.2581801525699,258.240644041634,11632.5612738448,8795.28494471568,17127.4630641135,123.973166402372,60.2581801525699,258.240644041634,11632.5612738448,8795.28494471568,17127.4630641135,"projected",-19.3849862357085,,,,11944.4217950631,5255.63559534829,26431.2932787154
27692,"Florida","2020-09-10",532,123.893522371589,59.7535175680679,260.021973439816,11756.4547962164,8848.16395070275,17367.2275804688,123.893522371589,59.7535175680679,260.021973439816,11756.4547962164,8848.16395070275,17367.2275804688,"projected",-19.1178576369563,,,,12002.5297651521,5253.02743963357,26800.7741683416
27693,"Florida","2020-09-11",532,123.849404293592,59.3505641383586,261.7568437177,11880.30420051,8902.93550403543,17644.3387761876,123.849404293592,59.3505641383586,261.7568437177,11880.30420051,8902.93550403543,17644.3387761876,"projected",-18.8527932362994,,,,12072.0077791499,5255.41286702193,27131.070424007
27694,"Florida","2020-09-12",532,123.833221596566,58.9865157955252,260.520784726349,12004.1374221066,8957.50540436167,17889.6840605876,123.833221596566,58.9865157955252,260.520784726349,12004.1374221066,8957.50540436167,17889.6840605876,"projected",-18.5898217279201,,,,12151.8786550034,5262.39937269576,27275.641354376
27695,"Florida","2020-09-13",532,123.856941375187,58.6246479282832,260.367344306665,12127.9943634818,9016.16014685235,18155.4071790379,123.856941375187,58.6246479282832,260.367344306665,12127.9943634818,9016.16014685235,18155.4071790379,"projected",-18.328970480263,,,,12235.9393350469,5276.73878801884,27453.9155472468
27696,"Florida","2020-09-14",532,123.92983517695,58.1606536671783,261.73501097359,12251.9241986587,9081.27202376793,18421.9261304591,123.92983517695,58.1606536671783,261.73501097359,12251.9241986587,9081.27202376793,18421.9261304591,"projected",-18.0702655379119,,,,12324.5303035858,5284.30925808493,27692.5643327364
27697,"Florida","2020-09-15",532,124.051754485132,57.847568238757,264.024271699601,12375.9759531439,9146.8656660038,18689.366830017,124.051754485132,57.847568238757,264.024271699601,12375.9759531439,9146.8656660038,18689.366830017,"projected",-17.8137316249779,,,,12417.8536617237,5300.27401130563,27825.168160224
27698,"Florida","2020-09-16",532,124.226853040891,57.6250510704459,266.868211316139,12500.2028061848,9212.83038736574,18954.585489311,124.226853040891,57.6250510704459,266.868211316139,12500.2028061848,9212.83038736574,18954.585489311,"projected",-17.5593921499606,,,,12508.9647869233,5315.21536086369,28188.1546864212
27699,"Florida","2020-09-17",532,124.457238109627,57.5465369410794,269.773289941895,12624.6600442944,9282.58690647075,19208.4483732942,124.457238109627,57.5465369410794,269.773289941895,12624.6600442944,9282.58690647075,19208.4483732942,"projected",-17.3072692120357,,,,12598.5520173768,5322.19107111553,28435.173381086
27700,"Florida","2020-09-18",532,124.724383558324,57.4707258940889,270.940823054912,12749.3844278527,9356.86842798064,19462.6443047327,124.724383558324,57.4707258940889,270.940823054912,12749.3844278527,9356.86842798064,19462.6443047327,"projected",-17.0573836087145,,,,12701.3603422043,5340.60479120491,28778.6441808144
27701,"Florida","2020-09-19",532,125.014927351579,57.2568209762716,272.280344103168,12874.3993552043,9431.5042571027,19717.2381730722,125.014927351579,57.2568209762716,272.280344103168,12874.3993552043,9431.5042571027,19717.2381730722,"projected",-16.8097548448396,,,,12816.5733487061,5364.03079799246,29170.3867377393
27702,"Florida","2020-09-20",532,125.344016097361,57.2319179859909,274.566188519179,12999.7433713016,9503.13477070882,19981.9660389801,125.344016097361,57.2319179859909,274.566188519179,12999.7433713016,9503.13477070882,19981.9660389801,"projected",-16.5644011428508,,,,12936.597899405,5389.58060117252,29611.4312387492
27703,"Florida","2020-09-21",532,125.72449111617,57.0678755867238,275.681051667882,13125.4678624178,9567.01471447986,20276.9250815057,125.72449111617,57.0678755867238,275.681051667882,13125.4678624178,9567.01471447986,20276.9250815057,"projected",-16.3213394542814,,,,13061.87342228,5417.40927766124,30137.1031814148
27704,"Florida","2020-09-22",532,126.156542775566,56.9557651324096,276.263679849953,13251.6244051934,9629.72575419387,20569.272828367,126.156542775566,56.9557651324096,276.263679849953,13251.6244051934,9629.72575419387,20569.272828367,"projected",-16.0805854724273,,,,13192.6770221656,5447.59301041774,30685.4032716122
27705,"Florida","2020-09-23",532,126.647066347296,56.8699813782592,276.989880226882,13378.2714715407,9692.17687469571,20832.7647139919,126.647066347296,56.8699813782592,276.989880226882,13378.2714715407,9692.17687469571,20832.7647139919,"projected",-15.8421536461338,,,,13320.3958816062,5477.95047278143,31053.018136346
27706,"Florida","2020-09-24",532,127.201186439933,56.6470251641174,278.466274424545,13505.4726579806,9753.78488942721,21096.5786089315,127.201186439933,56.6470251641174,278.466274424545,13505.4726579806,9753.78488942721,21096.5786089315,"projected",-15.6060571946488,,,,13445.5072610194,5505.46311670365,31390.5612854446
27707,"Florida","2020-09-25",532,127.795024667578,56.6145664154404,280.814008312347,13633.2676826482,9817.27301176542,21360.1775498169,127.795024667578,56.6145664154404,280.814008312347,13633.2676826482,9817.27301176542,21360.1775498169,"projected",-15.3723081234879,,,,13586.0287087432,5536.8209636339,31946.9267722138
27708,"Florida","2020-09-26",532,128.409336942037,56.7147221715001,283.308860370117,13761.6770195902,9880.09898173411,21619.2577912763,128.409336942037,56.7147221715001,283.308860370117,13761.6770195902,9880.09898173411,21619.2577912763,"projected",-15.1409172412515,,,,13741.3230146301,5572.77247544555,32542.668439763
27709,"Florida","2020-09-27",532,129.062481361609,56.7139740194314,286.118258621609,13890.7395009518,9943.04663440473,21856.4831669899,129.062481361609,56.7139740194314,286.118258621609,13890.7395009518,9943.04663440473,21856.4831669899,"projected",-14.9118941773469,,,,13902.2556803971,5608.72292602006,33150.5020084481
27710,"Florida","2020-09-28",532,129.770917498217,56.7603183122595,289.462080910328,14020.5104184501,10006.2689873636,22158.149566034,129.770917498217,56.7603183122595,289.462080910328,14020.5104184501,10006.2689873636,22158.149566034,"projected",-14.6852474005528,,,,14069.3786577327,5643.79348706426,33722.7932932634
27711,"Florida","2020-09-29",532,130.535236121824,56.8942100497326,293.755435936922,14151.0456545719,10068.9492097403,22428.5773079982,130.535236121824,56.8942100497326,293.755435936922,14151.0456545719,10068.9492097403,22428.5773079982,"projected",-14.460984238375,,,,14243.0543518459,5681.12841955135,34121.2270387117
27712,"Florida","2020-09-30",532,131.365122722942,57.0468238554166,296.714116648483,14282.4107772948,10124.63685113,22698.7069102518,131.365122722942,57.0468238554166,296.714116648483,14282.4107772948,10124.63685113,22698.7069102518,"projected",-14.239110897137,,,,14412.7829696671,5717.05329042859,34532.279122851
27713,"Florida","2020-10-01",532,132.26870729065,57.1178858783942,299.576369458996,14414.6794845855,10189.1090289837,22969.3455924397,132.26870729065,57.1178858783942,299.576369458996,14414.6794845855,10189.1090289837,22969.3455924397,"projected",-14.019632482755,,,,14578.7910714204,5752.94785193503,35084.5482886092
27714,"Florida","2020-10-02",532,133.216532747254,57.1755936951135,303.186534085302,14547.8960173327,10258.4706402915,23240.2295108618,133.216532747254,57.1755936951135,303.186534085302,14547.8960173327,10258.4706402915,23240.2295108618,"projected",-13.8025530221371,,,,14762.7981370222,5803.10807703789,35693.0954891755
27715,"Florida","2020-10-03",532,134.183278064527,57.3131226779828,306.760310658677,14682.0792953972,10325.5462897785,23512.0663577449,134.183278064527,57.3131226779828,306.760310658677,14682.0792953972,10325.5462897785,23512.0663577449,"projected",-13.5878754851607,,,,14964.3740660439,5849.20743656214,36200.7624524246
27716,"Florida","2020-10-04",532,135.190805303078,57.4554682359854,310.629341495573,14817.2701007003,10390.3949973421,23785.2468892257,135.190805303078,57.4554682359854,310.629341495573,14817.2701007003,10390.3949973421,23785.2468892257,"projected",-13.3756018071704,,,,15172.6332062388,5897.19976506652,36968.7913902919
27717,"Florida","2020-10-05",532,136.259479083202,57.4119402211501,314.851224815565,14953.5295797835,10455.4581883144,24059.7122530236,136.259479083202,57.4119402211501,314.851224815565,14953.5295797835,10455.4581883144,24059.7122530236,"projected",-13.16573291195,,,,15388.2545102798,5947.30983778648,37662.1746984852
27718,"Florida","2020-10-06",532,137.390396555372,57.6177363622632,318.541010981033,15090.9199763389,10520.8935449452,24335.4097187503,137.390396555372,57.6177363622632,318.541010981033,15090.9199763389,10520.8935449452,24335.4097187503,"projected",-12.9582687351147,,,,15611.6958401647,5999.70543748448,38173.9981717451
27719,"Florida","2020-10-07",532,138.59620144185,57.8263385507402,321.978217930705,15229.5161777807,10587.0175169972,24614.6226130671,138.59620144185,57.8263385507402,321.978217930705,15229.5161777807,10587.0175169972,24614.6226130671,"projected",-12.7532082478748,,,,15830.2834442238,6050.18423718065,39008.7894842377
27720,"Florida","2020-10-08",532,139.888144086709,58.096493453788,327.081191707343,15369.4043218675,10647.1940923556,24896.0911051774,139.888144086709,58.096493453788,327.081191707343,15369.4043218675,10647.1940923556,24896.0911051774,"projected",-12.5505494811261,,,,16043.9323678839,6109.91270627985,39788.9118263328
27721,"Florida","2020-10-09",532,141.230693954017,58.422070886599,332.100552512564,15510.6350158215,10719.2452635084,25179.328557803,141.230693954017,58.422070886599,332.100552512564,15510.6350158215,10719.2452635084,25179.328557803,"projected",-12.3502895498173,,,,16278.6056941215,6172.88796781767,40641.9996536721
27722,"Florida","2020-10-10",532,142.591948207086,58.7671078706884,337.041570009472,15653.2269640286,10788.2861355902,25460.6185647172,142.591948207086,58.7671078706884,337.041570009472,15653.2269640286,10788.2861355902,25460.6185647172,"projected",-12.1524246775473,,,,16534.1175682445,6221.79693418583,41547.0835149866
27723,"Florida","2020-10-11",532,143.997687773536,59.1328383335674,342.422968664129,15797.2246518021,10856.3874006053,25771.9255122629,143.997687773536,59.1328383335674,342.422968664129,15797.2246518021,10856.3874006053,25771.9255122629,"projected",-11.9569502213557,,,,16797.564385004,6274.7935408229,42419.6149267237
27724,"Florida","2020-10-12",532,145.472634443769,59.3838937574248,348.205145742301,15942.6972862459,10925.0882585988,26058.396688119,145.472634443769,59.3838937574248,348.205145742301,15942.6972862459,10925.0882585988,26058.396688119,"projected",-11.7638606966543,,,,17069.7647185605,6340.07547138035,43303.1592711183
27725,"Florida","2020-10-13",532,147.018517779607,59.620451773876,354.143600325765,16089.7158040255,10994.3745844885,26414.6485957677,147.018517779607,59.620451773876,354.143600325765,16089.7158040255,10994.3745844885,26414.6485957677,"projected",-11.5731498022658,,,,17351.2790540781,6401.28297600923,44222.8114525246
27726,"Florida","2020-10-14",532,148.651198992237,59.9136433724402,359.926504167209,16238.3670030177,11064.2350143146,26771.6411973872,148.651198992237,59.9136433724402,359.926504167209,16238.3670030177,11064.2350143146,26771.6411973872,"projected",-11.3848104455258,,,,17626.9069295533,6461.93855360579,45125.9379835372
27727,"Florida","2020-10-15",532,150.385263613882,60.2797269373182,364.069293408234,16388.7522666316,11134.7488500757,27041.661265182,150.385263613882,60.2797269373182,364.069293408234,16388.7522666316,11134.7488500757,27041.661265182,"projected",-11.1988347674133,,,,17896.1641940926,6524.01741133071,45823.1647042863
27728,"Florida","2020-10-16",532,152.178351383239,60.7290615567526,368.308516041512,16540.9306180148,11205.7870237202,27289.9853004254,152.178351383239,60.7290615567526,368.308516041512,16540.9306180148,11205.7870237202,27289.9853004254,"projected",-11.0152141676694,,,,18189.8936096356,6593.60151889799,46863.6355483454
27729,"Florida","2020-10-17",532,153.991167436329,61.2008750182667,372.388233537031,16694.9217854512,11274.8272465419,27578.0524554216,153.991167436329,61.2008750182667,372.388233537031,16694.9217854512,11274.8272465419,27578.0524554216,"projected",-10.8339393298714,,,,18508.1981470472,6668.02011946924,47971.823500413
27730,"Florida","2020-10-18",532,155.853932254628,61.697492675256,376.809255953784,16850.7757177058,11334.4228090358,27911.0368937571,155.853932254628,61.697492675256,376.809255953784,16850.7757177058,11334.4228090358,27911.0368937571,"projected",-10.6550002464285,,,,18835.8366468214,6740.68911941275,49089.4897293539
27731,"Florida","2020-10-19",532,157.796331094623,62.109324269477,382.403615525378,17008.5720488004,11394.0877921514,28251.1266377167,157.796331094623,62.109324269477,382.403615525378,17008.5720488004,11394.0877921514,28251.1266377167,"projected",-10.4783862434678,,,,19173.7731295034,6815.75605093446,50189.7309567313
27732,"Florida","2020-10-20",532,159.82087153556,62.6394587445805,390.802235590397,17168.392920336,11457.5930213441,28650.7395611857,159.82087153556,62.6394587445805,390.802235590397,17168.392920336,11457.5930213441,28650.7395611857,"projected",-10.3040860055772,,,,19522.6698990822,6893.39553986182,51105.2203676593
27733,"Florida","2020-10-21",532,161.946960795546,63.1630370708354,399.107865782228,17330.3398811315,11534.607637095,29057.9225163648,161.946960795546,63.1630370708354,399.107865782228,17330.3398811315,11534.607637095,29057.9225163648,"projected",-10.1320876003812,,,,19864.390199885,6974.42626905814,52026.1063267081
27734,"Florida","2020-10-22",532,164.192808187562,63.7451298413039,407.311721534457,17494.5326893191,11612.7479713266,29472.9381032574,164.192808187562,63.7451298413039,407.311721534457,17494.5326893191,11612.7479713266,29472.9381032574,"projected",-9.96237850291644,,,,20197.9293538986,7062.50553179756,53564.3817832433
27735,"Florida","2020-10-23",532,166.508205289061,64.3478044660929,415.292599836241,17661.0408946081,11692.1288270622,29906.367254665,166.508205289061,64.3478044660929,415.292599836241,17661.0408946081,11692.1288270622,29906.367254665,"projected",-9.79494561978983,,,,20559.7024834729,7161.46152401352,55073.8943947314
27736,"Florida","2020-10-24",532,168.845340077851,64.8612815114361,421.958372255364,17829.886234686,11760.3201696985,30361.6071936375,168.845340077851,64.8612815114361,421.958372255364,17829.886234686,11760.3201696985,30361.6071936375,"projected",-9.62977531308384,,,,20950.1492602602,7255.01910566268,56282.0248960148
27737,"Florida","2020-10-25",532,171.239465753264,65.351788162064,430.241370614445,18001.1257004393,11827.1609389062,30630.6402164057,171.239465753264,65.351788162064,430.241370614445,18001.1257004393,11827.1609389062,30630.6402164057,"projected",-9.46685342399682,,,,21351.3303369667,7358.25060130432,57240.2209990233
27738,"Florida","2020-10-26",532,173.725967876025,65.9945013183022,437.821603519784,18174.8516683153,11893.823093826,31048.0335662932,173.725967876025,65.9945013183022,437.821603519784,18174.8516683153,11893.823093826,31048.0335662932,"projected",-9.30616529619008,,,,21764.3466039189,7460.09556105891,58288.9679848528
27739,"Florida","2020-10-27",532,176.308285400011,66.5339207680447,444.249591283286,18351.1599537153,11960.9649411207,31490.7974809419,176.308285400011,66.5339207680447,444.249591283286,18351.1599537153,11960.9649411207,31490.7974809419,"projected",-9.14769579882774,,,,22189.946018588,7567.10407153899,59912.668162536
27740,"Florida","2020-10-28",532,179.009731269619,66.9899437393804,451.792938058966,18530.1696849849,12028.5642327611,31939.5126102095,179.009731269619,66.9899437393804,451.792938058966,18530.1696849849,12028.5642327611,31939.5126102095,"projected",-8.99142934928363,,,,22606.6120960473,7666.19475208521,61247.9790268855
27741,"Florida","2020-10-29",532,181.852461549749,67.6169989688417,461.565891239815,18712.0221465347,12096.6781736614,32351.2239703804,181.852461549749,67.6169989688417,461.565891239815,18712.0221465347,12096.6781736614,32351.2239703804,"projected",-8.83734993550772,,,,23012.6584646491,7760.55602162574,62537.2167747764
27742,"Florida","2020-10-30",532,184.777136068406,68.2804809951913,472.655738364198,18896.7992826031,12165.3625126751,32734.7909713804,184.777136068406,68.2804809951913,472.655738364198,18896.7992826031,12165.3625126751,32734.7909713804,"projected",-8.68544113802774,,,,23450.7502741808,7865.90041607572,63902.8646661959
27743,"Florida","2020-10-31",532,187.725969055033,68.9490711832376,483.659086911448,19084.5252516581,12234.6331655473,33190.951200909,187.725969055033,68.9490711832376,483.659086911448,19084.5252516581,12234.6331655473,33190.951200909,"projected",-8.53568615157851,,,,23921.7084032623,7978.25934978547,65368.6638245517
27744,"Florida","2020-11-01",532,190.739847859054,69.6462212061552,494.820030745751,19275.2650995172,12304.6210267695,33705.745532209,190.739847859054,69.6462212061552,494.820030745751,19275.2650995172,12304.6210267695,33705.745532209,"projected",-8.38806780634121,,,,24404.5211062532,8094.954501474,66725.5907979942

53857,"New Mexico","2020-02-04",554,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
53858,"New Mexico","2020-02-05",554,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
53859,"New Mexico","2020-02-06",554,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
53860,"New Mexico","2020-02-07",554,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
53861,"New Mexico","2020-02-08",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-3.091416,,,,,,
53862,"New Mexico","2020-02-09",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-2.275994,,,,,,
53863,"New Mexico","2020-02-10",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-1.275224,,,,,,
53864,"New Mexico","2020-02-11",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-0.1817591,,,,,,
53865,"New Mexico","2020-02-12",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",0.9153522,,,,,,
53866,"New Mexico","2020-02-13",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",1.933705,,,,,,
53867,"New Mexico","2020-02-14",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",2.80271,,,,,,
53868,"New Mexico","2020-02-15",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",3.471942,,,,,,
53869,"New Mexico","2020-02-16",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",3.912691,,,,,,
53870,"New Mexico","2020-02-17",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",4.138186,,,,,,
53871,"New Mexico","2020-02-18",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",4.201839,,,,,,
53872,"New Mexico","2020-02-19",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",4.153635,,,,,,
53873,"New Mexico","2020-02-20",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",4.056456,,,,,,
53874,"New Mexico","2020-02-21",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",3.990756,,,,,,
53875,"New Mexico","2020-02-22",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",4.043378,,,,,,
53876,"New Mexico","2020-02-23",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",4.27948,,,,,,
53877,"New Mexico","2020-02-24",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",4.686388,,,,,,
53878,"New Mexico","2020-02-25",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",5.175065,,,,,,
53879,"New Mexico","2020-02-26",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",5.617576,,,,,,
53880,"New Mexico","2020-02-27",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",5.884891,,,,,,
53881,"New Mexico","2020-02-28",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",5.896138,,,,,,
53882,"New Mexico","2020-02-29",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",5.646964,,,,,,
53883,"New Mexico","2020-03-01",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",5.213501,,,,,,
53884,"New Mexico","2020-03-02",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",4.73016,,,,,,
53885,"New Mexico","2020-03-03",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",4.320065,,,,,,
53886,"New Mexico","2020-03-04",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",4.050449,,,,,,
53887,"New Mexico","2020-03-05",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",3.923125,,,,,,
53888,"New Mexico","2020-03-06",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",3.87851,"observed",15.212938211351,,,,
53889,"New Mexico","2020-03-07",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",3.808914,"observed",18.6304745843697,,,,
53890,"New Mexico","2020-03-08",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",3.580035,"observed",23.5571569399814,,,,
53891,"New Mexico","2020-03-09",554,0,0,0,0,0,0,0,0,0,0,0,0,"observed",3.056837,"observed",30.5562339768174,,,,
53892,"New Mexico","2020-03-10",554,0,0,0,0,0,0,0.0119861802220748,0.0119861802220748,0.0119861802220748,0.0119861802220748,0.0119861802220748,0.0119861802220748,"observed",2.124224,"observed",40.4584744227323,0,,,
53893,"New Mexico","2020-03-11",554,0,0,0,0,0,0,0.0145523445232818,0.0145523445232818,0.0145523445232818,0.0265385247453566,0.0265385247453566,0.0265385247453566,"observed",0.7026259,"observed",54.571164107057,3,,,
53894,"New Mexico","2020-03-12",554,0,0,0,0,0,0,0.0176788966354759,0.0176788966354759,0.0176788966354759,0.0442174213808325,0.0442174213808325,0.0442174213808325,"observed",-1.245852,"observed",74.9228006690634,2,,,
53895,"New Mexico","2020-03-13",554,0,0,0,0,0,0,0.0214887005274276,0.0214887005274276,0.0214887005274276,0.0657061219082601,0.0657061219082601,0.0657061219082601,"observed",-3.713622,"observed",104.357424985106,5,,,
53896,"New Mexico","2020-03-14",554,0,0,0,0,0,0,0.0261315318070269,0.0261315318070269,0.0261315318070269,0.091837653715287,0.091837653715287,0.091837653715287,"observed",-6.646816,"observed",146.156783007095,0,,,
53897,"New Mexico","2020-03-15",554,0,0,0,0,0,0,0.031789901697898,0.031789901697898,0.031789901697898,0.123627555413185,0.123627555413185,0.123627555413185,"observed",-9.958255,"observed",202.872154854286,3,,,
53898,"New Mexico","2020-03-16",554,0,0,0,0,0,0,0.03868563404481,0.03868563404481,0.03868563404481,0.162313189457995,0.162313189457995,0.162313189457995,"observed",-13.5326,"observed",274.531198223832,4,,,
53899,"New Mexico","2020-03-17",554,0,0,0,0,0,0,0.047086644785315,0.047086644785315,0.047086644785315,0.20939983424331,0.20939983424331,0.20939983424331,"observed",-17.23735,"observed",357.294503850457,6.00000000000001,,,
53900,"New Mexico","2020-03-18",554,0,0,0,0,0,0,0.057314553767655,0.057314553767655,0.057314553767655,0.266714388010965,0.266714388010965,0.266714388010965,"observed",-20.94141,"observed",443.957880100969,0,,,
53901,"New Mexico","2020-03-19",554,0,0,0,0,0,0,0.069754703854902,0.069754703854902,0.069754703854902,0.336469091865867,0.336469091865867,0.336469091865867,"observed",-24.53161,"observed",526.388017481175,12,,,
53902,"New Mexico","2020-03-20",554,0,0,0,0,0,0,0.084867063050762,0.084867063050762,0.084867063050762,0.421336154916629,0.421336154916629,0.421336154916629,"observed",-27.92306,"observed",598.315100045525,8.00000000000001,,,
53903,"New Mexico","2020-03-21",554,0,0,0,0,0,0,0.10319876580221,0.10319876580221,0.10319876580221,0.524534920718839,0.524534920718839,0.524534920718839,"observed",-31.05985,"observed",656.850662820002,0,,,
53904,"New Mexico","2020-03-22",554,0,0,0,0,0,0,0.125394550707178,0.125394550707178,0.125394550707178,0.649929471426017,0.649929471426017,0.649929471426017,"observed",-33.90484,"observed",702.435506655524,14,,,
53905,"New Mexico","2020-03-23",554,0,0,0,0,0,0,0.152210558474833,0.152210558474833,0.152210558474833,0.80214002990085,0.80214002990085,0.80214002990085,"observed",-36.42849,"observed",737.82786279029,26,,,
53906,"New Mexico","2020-03-24",554,0,0,0,0,0,0,0.184527122751025,0.184527122751025,0.184527122751025,0.986667152651875,0.986667152651875,0.986667152651875,"observed",-38.60389,"observed",766.834832559134,17,,,
53907,"New Mexico","2020-03-25",554,1,1,1,1,1,1,0.223352929483345,0.223352929483345,0.223352929483345,1.21002008213522,1.21002008213522,1.21002008213522,"observed",-40.40922,"observed",793.227510442759,13,,,
53908,"New Mexico","2020-03-26",554,0,0,0,1,1,1,0.26983063301543,0.26983063301543,0.26983063301543,1.47985071515065,1.47985071515065,1.47985071515065,"observed",-41.83751,"observed",820.057225356871,0,,,
53909,"New Mexico","2020-03-27",554,0,0,0,1,1,1,0.32521593970126,0.32521593970126,0.32521593970126,1.80506665485191,1.80506665485191,1.80506665485191,"observed",-42.90163,"observed",849.375288406421,23.0000000000001,,,
53910,"New Mexico","2020-03-28",554,0,0,0,1,1,1,0.39084857472973,0.39084857472973,0.39084857472973,2.19591522958164,2.19591522958164,2.19591522958164,"observed",-43.63621,"observed",882.256887763547,72.0000000000001,,,
53911,"New Mexico","2020-03-29",554,1,1,1,2,2,2,0.46810224792349,0.46810224792349,0.46810224792349,2.66401747750513,2.66401747750513,2.66401747750513,"observed",-44.09685,"observed",919.022730739689,28.9999999999997,,,
53912,"New Mexico","2020-03-30",554,0,0,0,2,2,2,0.55834390610752,0.55834390610752,0.55834390610752,3.22236138361265,3.22236138361265,3.22236138361265,"observed",-44.35157,"observed",959.593902761277,0,,,
53913,"New Mexico","2020-03-31",554,2,2,2,4,4,4,0.6629174674791,0.6629174674791,0.6629174674791,3.88527885109175,3.88527885109175,3.88527885109175,"observed",-44.47355,"observed",1003.89170500663,78.0000000000004,,,
53914,"New Mexico","2020-04-01",554,1,1,1,5,5,5,0.78306781133803,0.78306781133803,0.78306781133803,4.66834666242978,4.66834666242978,4.66834666242978,"observed",-44.53371,"observed",1052.1349110116,24.9999999999995,,,
53915,"New Mexico","2020-04-02",554,1,1,1,6,6,6,0.91975365109327,0.91975365109327,0.91975365109327,5.58810031352305,5.58810031352305,5.58810031352305,"observed",-44.5905,"observed",1104.87245725496,48.0000000000006,,,
53916,"New Mexico","2020-04-03",554,4,4,4,10,10,10,1.07358415333832,1.07358415333832,1.07358415333832,6.66168446686137,6.66168446686137,6.66168446686137,"observed",-44.68499,"observed",1162.6792001356,146,,,
53917,"New Mexico","2020-04-04",554,0,0,0,10,10,10,1.24473514010531,1.24473514010531,1.24473514010531,7.90641960696668,7.90641960696668,7.90641960696668,"observed",-44.84129,"observed",1225.57176444151,0,,,
53918,"New Mexico","2020-04-05",554,2,2,2,12,12,12,1.43283358537246,1.43283358537246,1.43283358537246,9.33925319233914,9.33925319233914,9.33925319233914,"observed",-45.06816,"observed",1292.27376454767,136,,,
53919,"New Mexico","2020-04-06",554,0,0,0,12,12,12,1.63695775974096,1.63695775974096,1.63695775974096,10.9762109520801,10.9762109520801,10.9762109520801,"observed",-45.3601,"observed",1359.49790452798,86.9999999999992,,,
53920,"New Mexico","2020-04-07",554,1,1,1,13,13,13,1.855796434913,1.855796434913,1.855796434913,12.8320073869931,12.8320073869931,12.8320073869931,"observed",-45.69691,"observed",1421.50555385656,119,,,
