"V1","location_name","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper","deaths_mean","deaths_lower","deaths_upper","totdea_mean","totdea_lower","totdea_upper","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","totdea_mean_smoothed","totdea_lower_smoothed","totdea_upper_smoothed","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper"
54222,"New Mexico","2020-05-07",259.33489932936,238.4875,280.8375,76.2880070321362,71.6666666666667,80.2759090909091,68.9067217982955,65.49375,72.3333333333333,34.6346186970065,27.2835714285714,43.6958333333333,10.2959647051478,9.14241071428571,11.4713235294118,0,0,0,0,0,0,3,3,3,172,172,172,8.122930281121,8.122930281121,8.122930281121,178.637589796807,178.637589796807,178.637589796807,"observed",-34.3700695562927,"observed",3323.53353241579,201.999999999998,820.904645959049,482.075614707967,1347.31407480433
54223,"New Mexico","2020-05-08",259.965810454892,237.7925,281.43125,76.8316178266608,72,80.9025,69.3036765939341,65.5,72.6675,34.6302379917039,27.5860294117647,42.4375,10.3247108637149,9,11.5009615384615,0,0,0,0,0,0,9,9,9,181,181,181,8.21966665698301,8.21966665698301,8.21966665698301,186.85725645379,186.85725645379,186.85725645379,"observed",-34.4841499600207,"observed",3436.83622871673,180.000000000001,805.814528061395,470.712752802479,1289.37794008032
54224,"New Mexico","2020-05-09",260.715847614026,239.7975,281.821338383838,77.118156011223,72.5,81.4667647058824,69.5077434697054,65.7479166666667,72.9303571428571,34.552017070945,27,42.1252083333333,10.3268070255166,9.24963235294118,11.5295098039216,0,0,0,0,0,0,10,10,10,191,191,191,8.29928723415799,8.29928723415799,8.29928723415799,195.156543687948,195.156543687948,195.156543687948,"observed",-34.528735072749,"observed",3574.99224772451,105.000000000002,790.447568315874,460.94269501606,1257.85089346578
54225,"New Mexico","2020-05-10",261.212629988579,241.050320512821,283.5125,77.445646067748,73,81.5,69.7503892498841,66.1772727272727,73.1114583333333,34.5342410380211,27.4975,42.8375,10.3572933692769,9.384375,11.6016666666667,0,0,0,0,0,0,9,9,9,200,200,200,8.36115457219,8.36115457219,8.36115457219,203.517698260138,203.517698260138,203.517698260138,"observed",-34.4628661192352,"observed",3734.15138172088,84.9999999999991,774.905178727825,447.798629934993,1257.95319733154
54226,"New Mexico","2020-05-11",262.055378812497,242,283.367045454545,77.7519730303322,73.5,81.6925,69.9490144143481,66.5819852941176,73.25,34.6327958146343,27.5,43.613141025641,10.338178903733,9.19954545454545,11.6002777777778,0,0,0,0,0,0,8,8,8,208,208,208,8.40481831724202,8.40481831724202,8.40481831724202,211.92251657738,211.92251657738,211.92251657738,"observed",-34.2458713236716,"observed",3908.56306601808,206.000000000001,759.271400121097,437.285529914948,1232.7855301565
54227,"New Mexico","2020-05-12",262.723194359691,241.268560606061,285.83,78.0808700506236,73.7213541666667,82.078125,70.1774362457847,66.8644444444444,73.7058823529412,34.4596147644925,26.9925,42.5041666666667,10.3540125713081,9.16634615384615,11.6160714285714,0,0,0,0,0,0,11,11,11,219,219,219,8.430105330598,8.430105330598,8.430105330598,220.352621907978,220.352621907978,220.352621907978,"observed",-33.8446390874265,"observed",4092.22247953878,142.999999999998,743.614808449186,424.835786014346,1203.37259435084
54228,"New Mexico","2020-05-13",262.950582035513,242.708928571429,285.175,78.363057883349,74,82.5,70.3767997368988,66.9982142857143,73.7294034090909,34.3899006474863,26.3333333333333,42.4334821428571,10.3481946075467,9.2,11.6260416666667,0,0,0,0,0,0,12,12,12,231,231,231,8.437072294817,8.437072294817,8.437072294817,228.789694202795,228.789694202795,228.789694202795,"observed",-33.2467872369564,"observed",4280.17055750974,151.999999999999,727.991976163732,411.248232293408,1164.57229865722
54229,"New Mexico","2020-05-14",263.178695346295,243.797105263158,286,78.3696854241132,74,82.4381009615385,70.3732684442965,66.7853021978022,73.6363636363636,34.5342419512634,27.58125,42.7779761904762,10.3552535990325,9.121875,11.7694444444444,0,0,0,0,0,0,11,11,11,242,242,242,8.425939176827,8.425939176827,8.425939176827,237.215633379622,237.215633379622,237.215633379622,"observed",-32.4615884053931,"observed",4468.93435923559,138.999999999998,712.453647400657,395.486203775254,1156.32429553062
54230,"New Mexico","2020-05-15",263.254285254469,242.899558823529,286.11125,78.3889794041442,74.3841666666667,82.5,70.3859523562093,66.5984615384615,73.5651041666667,34.3995009372937,27.0975,41.5053571428571,10.3421365675991,9.22166666666667,11.5457070707071,0,0,0,0,0,0,11,11,11,253,253,253,8.39722130455098,8.39722130455098,8.39722130455098,245.612854684173,245.612854684173,245.612854684173,"observed",-31.5202139151768,"observed",4655.96889573894,159.000000000001,697.045903532281,388.278850564496,1124.24638407533
54231,"New Mexico","2020-05-16",263.713297778469,243.3875,286.0125,78.406120239109,74.2770833333333,82.5,70.3840007393106,67,73.5328431372549,34.6821325746536,27.4944444444444,44.2385416666666,10.3443544668008,9.33333333333333,11.5,0,0,0,0,0,0,6,6,6,259,259,259,8.35174093403802,8.35174093403802,8.35174093403802,253.964595618211,253.964595618211,253.964595618211,"observed",-30.4801136100121,"observed",4838.27111250574,185.000000000002,681.808107402862,380.227362856686,1096.62315974803
54232,"New Mexico","2020-05-17",263.992823137045,242.98125,285.5075,78.4053931913546,74.5,82.4005263157895,70.3888409957346,67,73.6260416666667,34.5315785638725,28,43,10.3530908655457,9.29964285714286,11.5,0,0,0,0,0,0,6,6,6,265,265,265,8.2905992256,8.2905992256,8.2905992256,262.255194843811,262.255194843811,262.255194843811,"observed",-29.4226266732276,"observed",5010.5547637804,91.0000000000018,666.772365802411,370.075054619684,1076.42177079958
54233,"New Mexico","2020-05-18",264.015715373657,243,285.379545454545,78.4297130155062,74.3727678571428,82.6016666666667,70.4103592506779,67.2294117647059,74.0020833333333,34.649060510482,28,42.5017857142857,10.3365729453467,9.26625,11.5,0,0,0,0,0,0,5,5,5,270,270,270,8.21519405939898,8.21519405939898,8.21519405939898,270.47038890321,270.47038890321,270.47038890321,"observed",-28.4399100798117,"observed",5163.718266847,158,651.963730061677,364.861449491162,1065.84404421211
54234,"New Mexico","2020-05-19",263.953684948832,242.5,286.601666666667,78.4219295186625,74.2,82.5366666666667,70.4061448591484,67,74,34.3782903596361,27.4965909090909,41.75625,10.3453590280935,9,11.5,0,0,0,0,0,0,6,6,6,276,276,276,8.12705257457202,8.12705257457202,8.12705257457202,278.597441477782,278.597441477782,278.597441477782,"observed",-27.6153562064451,"observed",5284.73902275499,96,637.400023543099,358.993223320459,1053.58156622004
54235,"New Mexico","2020-05-20",259.984636468107,238.65,283.005,77.4409355232959,73.4416666666667,82,69.4198175323043,66,73.15,30.4037113317969,23.5,39,9.31497070978127,8.195,10.5,0,0,0,0,0,0,7,7,7,283,283,283,8.02772309208399,8.02772309208399,8.02772309208399,286.625164569866,286.625164569866,286.625164569866,"observed",-27.0088918308691,"observed",5358.99888137412,124.999999999995,623.091270453042,356.517522903522,1024.75538807183
54236,"New Mexico","2020-05-21",255.789088992797,235.433333333333,278.347058823529,76.4771340211689,72.33125,81,68.4418214915288,65,72,30.3394215237076,24,37.75125,9.36090936158785,8.39961538461538,10.8973684210526,0,0,0,0,0,0,11,11,11,294,294,294,7.91866564215502,7.91866564215502,7.91866564215502,294.543830212021,294.543830212021,294.543830212021,"observed",-26.6432232006004,"observed",5374.92423494234,155.000000000001,609.041967026255,353.781454846569,1009.28679905792
54237,"New Mexico","2020-05-22",251.698221462507,231.054365079365,274.5075,75.4742160652428,71,80.6371212121212,67.4481572461723,63.9461842105263,71,30.2843135828525,23.5,38.5572916666667,9.32388906959054,8,10.5,0,0,0,0,0,0,8,8,8,302,302,302,7.80135040166499,7.80135040166499,7.80135040166499,302.345180613686,302.345180613686,302.345180613686,"observed",-26.4979455103472,"observed",5329.04889923163,153.000000000001,595.257630520288,347.816284500566,991.303125164099
54238,"New Mexico","2020-05-23",247.259057035208,227.5,271,74.1909118087537,69.7675,79,66.2417160792811,62.8747916666667,70,30.2507516441977,23.8742788461538,38,9.0739891127878,8,10.20125,0,0,0,0,0,0,6,6,6,308,308,308,7.67722112574398,7.67722112574398,7.67722112574398,310.02240173943,310.02240173943,310.02240173943,"observed",-26.5126173920144,"observed",5228.78812427276,169.999999999998,581.747550587199,347.787578005022,974.842983794696
54239,"New Mexico","2020-05-24",242.963995200968,222.5,265.199479166667,72.9363903343002,68.5,77.6666666666667,65.069219109932,61.1413690476191,69.1274305555555,30.2175107249991,23,38,9.08365742927953,8,10.4009375,0,0,0,0,0,0,9,9,9,317,317,317,7.54764237789601,7.54764237789601,7.54764237789601,317.570044117326,317.570044117326,317.570044117326,"observed",-26.5996505776364,"observed",5091.32290719442,148.000000000004,568.528384100616,342.028850968934,940.672509789774
54240,"New Mexico","2020-05-25",238.52463440177,218.992647058824,259.946754807692,71.6374996109584,67,76.3333333333333,63.8565068154755,60,68.1160256410256,30.1735012134108,23.4984375,38.2882936507936,9.05512184796627,8,10.3354166666667,0,0,0,0,0,0,3,3,3,320,320,320,7.413884386961,7.413884386961,7.413884386961,324.983928504287,324.983928504287,324.983928504287,"observed",-26.6481933704371,"observed",4939.34364074447,83,555.627071973809,337.209725913577,901.662150094544
54241,"New Mexico","2020-05-26",235.467566477262,214.995454545455,258.5075,71.3674969869269,66.6666666666667,76,63.6526936682899,59.9985294117647,68,30.3241403910546,23.7495833333333,39,9.07819198351528,8,10.335,0,0,0,0,0,0,5,5,5,325,325,325,7.27708739771401,7.27708739771401,7.27708739771401,332.261015902001,332.261015902001,332.261015902001,"observed",-26.5469189334162,"observed",4795.79064510841,103.999999999999,543.078989705719,331.550923291399,870.318110536754
54242,"New Mexico","2020-05-27",230.72028071447,210.139285714286,251.0125,70.0768345599791,65.4953125,74.753125,62.43495579357,58.588112745098,66.5,25.9397298254936,20.4114705882353,33.5,8.06459117208471,7,9.20055555555555,0,0,0,0,0,0,4,4,4,329,329,329,7.13827468539398,7.13827468539398,7.13827468539398,339.399290587395,339.399290587395,339.399290587395,"observed",-26.2327918488381,"observed",4679.49384385417,121.999999999998,530.923421029117,325.243177098088,856.458233185976
54243,"New Mexico","2020-05-28",225.900236018887,205,248,68.7694389165444,64.1083333333333,73.4458333333333,61.2042815756268,57.3316666666667,65.5,25.7738983025789,19.7766666666667,33,8.03474092416442,7,9.23181818181818,0,0,0,0,0,0,6,6,6,335,335,335,6.99839820061698,6.99839820061698,6.99839820061698,346.397688788012,346.397688788012,346.397688788012,"observed",-25.6986958931727,"observed",4602.45738814147,112.000000000004,519.206503946643,316.001528402903,843.873936678471
54244,"New Mexico","2020-05-29",221.090406297474,199.848214285714,240.734090909091,67.4642485842202,63,71.6903125,59.9762711121395,56.3075,63.67,25.7733745847805,19.5,33,8.03916413447663,7,9.18227272727273,0,0,0,0,0,0,9,9,9,344,344,344,6.858253626551,6.858253626551,6.858253626551,353.255942414563,353.255942414563,353.255942414563,"observed",-24.9839733286444,"observed",4568.78804369734,128.999999999998,507.983023703877,306.788129229671,814.511148692584
54245,"New Mexico","2020-05-30",216.564492734901,197.498611111111,237.651785714286,65.8824795676803,61.4975,70.4,58.5360999168874,54.9979166666667,62.25375,25.9948407056566,20,34,7.77132184900583,6.79964285714286,8.9390625,0,0,0,0,0,0,7,7,7,351,351,351,6.718420322935,6.718420322935,6.718420322935,359.974362737498,359.974362737498,359.974362737498,"observed",-24.1572461096255,"observed",4574.9868723956,130.999999999998,497.315751392337,299.591226713846,808.143981801103
54246,"New Mexico","2020-05-31",211.927179043939,192.664285714286,231,64.3127362141857,60.08125,68.8916666666667,57.1189063007813,53.5,61,25.8708594609854,19.1625,33.7164285714286,7.76682959185208,6.83333333333333,8.935,0,0,0,0,0,0,5,5,5,356,356,356,6.579309580624,6.579309580624,6.579309580624,366.553672318122,366.553672318122,366.553672318122,"observed",-23.2949471294957,"observed",4611.38408379767,65.0000000000009,487.27384800852,290.423698633778,798.384413256564
54247,"New Mexico","2020-06-01",207.357675585225,188,226.500735294118,62.7204328413288,59,66.6733333333333,55.6867197621866,52.6433823529412,59.2005555555556,25.9113933981309,20,33.378125,7.75305565523658,6.79944444444444,8.75125,0,0,0,0,0,0,6,6,6,362,362,362,6.44127691920903,6.44127691920903,6.44127691920903,372.994949237331,372.994949237331,372.994949237331,"observed",-22.4637775077425,"observed",4664.42283195687,111.000000000003,477.930607630123,280.718219911573,784.457306745671
54248,"New Mexico","2020-06-02",203.627993250699,183.256428571429,223.556666666667,62.1842835689294,58.3739583333333,66.3357142857143,55.2928899244718,52.0696428571429,58.8375,25.8996483888531,19.5,34,7.77882143738185,6.88854166666667,8.94583333333333,0,0,0,0,0,0,5,5,5,367,367,367,6.30465085493796,6.30465085493796,6.30465085493796,379.299600092269,379.299600092269,379.299600092269,"observed",-21.7123375117869,"observed",4719.43078244387,224.000000000001,469.364686159384,270.773095477882,781.809941916951
54249,"New Mexico","2020-06-03",203.134089442193,184.3125,223.765588235294,61.5946922958062,57.5860294117647,65.6,54.872847788559,51.833552631579,58.5,26.0275950335268,20.2208333333333,33.5,7.77131808846468,6.79964285714286,9,0,0,0,0,0,0,8,8,8,375,375,375,6.16972685364402,6.16972685364402,6.16972685364402,385.469326945913,385.469326945913,385.469326945913,"observed",-21.0742363097157,"observed",4763.38946666531,115.999999999995,461.65565048081,265.256057601252,777.693176356156
54250,"New Mexico","2020-06-04",198.266025595165,179.690833333333,218.002777777778,60.032316272728,56.2321895424837,63.6676470588235,53.4452252260553,50.4114705882353,56.7833333333333,21.474577809046,16.1666666666667,28,6.76151304651231,5.845,7.91875,0,0,0,0,0,0,8,8,8,383,383,383,6.03670150723502,6.03670150723502,6.03670150723502,391.506028453148,391.506028453148,391.506028453148,"observed",-20.56898565737,"observed",4787.24223187896,212.999999999999,454.884580084636,255.361172655144,771.528956614289
54251,"New Mexico","2020-06-05",193.380213937786,175.586029411765,211.301875,58.7226060097625,54.6660714285714,62.5627232142857,52.2230373578735,49.2725757575758,55.5,21.4798663002589,16,28.0027777777778,6.76427884982235,5.90858585858586,8,0,0,0,0,0,0,4,4,4,387,387,387,5.90569061939095,5.90569061939095,5.90569061939095,397.411719072539,397.411719072539,397.411719072539,"observed",-20.2064498652227,"observed",4787.29073193157,319.000000000007,449.134834033472,244.637602617213,766.639927463105
54252,"New Mexico","2020-06-06",188.428377969988,172.307352941176,207.509375,57.4000072189463,53.5,61.375625,50.9865767646741,48,54.2155952380952,21.577154010257,16.8329545454545,28.3352941176471,6.76005863846336,5.8325,7.81856060606061,0,0,0,0,0,0,5,5,5,392,392,392,5.77673535443205,5.77673535443205,5.77673535443205,403.188454426971,403.188454426971,403.188454426971,"observed",-19.9941033612328,"observed",4765.39245261054,127.999999999995,444.491271491026,239.951844002852,761.014860112908
54253,"New Mexico","2020-06-07",183.570466833936,168.5,201.00625,55.8069939513703,52.3333333333333,59.5,49.5455606448161,46.7218137254902,52.8260180995475,21.6035395980567,16,28.1162280701754,6.4621085803902,5.63636363636364,7.44487179487179,0,0,0,0,0,0,4,4,4,396,396,396,5.64986013417598,5.64986013417598,5.64986013417598,408.838314561147,408.838314561147,408.838314561147,"observed",-19.9348393412401,"observed",4727.93842212292,139.999999999998,441.038245581703,237.234469937845,751.322137704355
54254,"New Mexico","2020-06-08",178.68576342259,162.775,197.203333333333,54.189842669435,50.5,57.9390625,48.0870295111364,45,51,21.588066009863,16.1991666666667,28.1546875,6.46004070157998,5.58781512605042,7.41397058823529,0,0,0,0,0,0,4,4,4,400,400,400,5.52504508873699,5.52504508873699,5.52504508873699,414.363359649884,414.363359649884,414.363359649884,"observed",-20.0079955716132,"observed",4684.00450308588,122.000000000002,438.844141592838,237.976359410602,745.869698783939
54255,"New Mexico","2020-06-09",174.000913340057,158.4975,190.510227272727,52.5562011145545,49,55.925,46.6306105187125,43.5541666666667,49.5,21.5255085692859,16.284126984127,28,6.43094961720426,5.5,7.38472222222222,0,0,0,0,0,0,4,4,4,404,404,404,5.40220612691201,5.40220612691201,5.40220612691201,419.765565776796,419.765565776796,419.765565776796,"observed",-20.162288639596,"observed",4643.24229407407,43.0000000000055,437.810256134157,242.835716198998,729.780088577325
54256,"New Mexico","2020-06-10",170.346179555004,155.479807692308,186.501785714286,52.0074030499772,48.5325,55.5557291666667,46.2419940113937,43.4433333333333,49.2869047619048,21.6964600392899,16.3104567307692,28.6691176470588,6.48594285958709,5.5975,7.60027777777778,0,0,0,0,0,0,6,6,6,410,410,410,5.28132099347101,5.28132099347101,5.28132099347101,425.046886770267,425.046886770267,425.046886770267,"observed",-20.3384634924393,"observed",4613.99601843813,144.999999999993,437.658101403224,251.886663423365,698.563979398495
54257,"New Mexico","2020-06-11",169.85809804678,154.108333333333,187.0125,51.4322701334613,47.8319444444444,55,45.82307399096,42.9164772727273,49,21.5795095683986,16.395,28.3753472222222,6.46403121796075,5.5,7.5,0,0,0,0,0,0,10,10,10,420,420,420,5.16254683449301,5.16254683449301,5.16254683449301,430.20943360476,430.20943360476,430.20943360476,"observed",-20.4849977696658,"observed",4601.87231464649,117.000000000005,438.126682017642,259.318134001783,683.067760567615
54258,"New Mexico","2020-06-12",169.397686059159,154,186.5046875,51.1244521345399,47.5555555555556,54.8830213903743,45.598648063555,42.665625,48.75,21.6376055945731,16.121875,29.5,6.46350385008438,5.5,7.5,0,0,0,0,0,0,0,0,0,420,420,420,5.046168438797,5.046168438797,5.046168438797,435.255602043557,435.255602043557,435.255602043557,"observed",-20.5602543915886,"observed",4608.86999190688,158.999999999998,438.848278964464,268.93094950858,681.626298858189
54259,"New Mexico","2020-06-13",164.452424638043,149.113235294118,180.75625,49.8475333367999,46.2493055555556,53.5318014705882,44.3975692354386,41.5,47.6016666666667,17.2655341440208,12.5,23.7787878787879,5.49091079411215,4.6,6.50220588235294,0,0,0,0,0,0,11,11,11,431,431,431,4.93256583892497,4.93256583892497,4.93256583892497,440.188167882482,440.188167882482,440.188167882482,"observed",-20.537198357222,"observed",4633.11473778294,95.0000000000036,439.5500199146,275.745830281917,683.400399197337
54260,"New Mexico","2020-06-14",159.568218394462,145.330769230769,176.508333333333,48.5684932815937,45,52.3338235294118,43.1980355842257,40.4348958333333,46.2950980392157,17.2681314190539,12.6666666666667,23.8144097222222,5.47401560003035,4.5,6.41258169934641,0,0,0,0,0,0,4,4,4,435,435,435,4.82218259605099,4.82218259605099,4.82218259605099,445.010350478533,445.010350478533,445.010350478533,"observed",-20.4103801173955,"observed",4669.22767290025,102,440.358132781393,276.527331844675,681.756279654628
54261,"New Mexico","2020-06-15",154.696178790284,139.9,171.85,47.2476021200033,43.8969444444444,51,41.9614649799375,39.22,45.1675,17.2911593222008,12.8811274509804,24,5.45893027579146,4.5,6.5,0,0,0,0,0,0,5,5,5,440,440,440,4.71548428441599,4.71548428441599,4.71548428441599,449.725834762949,449.725834762949,449.725834762949,"observed",-20.1849500976272,"observed",4709.26609559871,121.999999999996,440.97691732515,274.263414950448,685.771342491699
54262,"New Mexico","2020-06-16",150.17528494558,135.165,167.750986842105,45.6316066281886,42.065,49.0724206349206,40.4993786411215,37.8697916666667,43.5882352941176,17.3124327235028,12.7971875,24.5125,5.15532259665,4.5,6,0,0,0,0,0,0,7,7,7,447,447,447,4.61308406456902,4.61308406456902,4.61308406456902,454.338918827518,454.338918827518,454.338918827518,"observed",-19.8705714555235,"observed",4744.14591539749,87.9999999999982,441.761574606201,272.194661242422,695.719709785682
54263,"New Mexico","2020-06-17",145.311047356539,130,161.8375,44.0439694486198,40.5,47.5,39.0795822705416,36.5,42,17.1091412479892,12.7632352941176,24.0014705882353,5.17387586694351,4.5,6,0,0,0,0,0,0,5,5,5,452,452,452,4.51560138854899,4.51560138854899,4.51560138854899,458.854520216067,458.854520216067,458.854520216067,"observed",-19.4934599684507,"observed",4765.38745195029,131.999999999998,442.329102609103,271.183231469523,702.835082858731
54264,"New Mexico","2020-06-18",140.6459679667,126.42619047619,156.683333333333,42.4633934699374,39.1147058823529,45.8020588235294,37.6361546118012,35.0900252525253,40.5,17.1934702337652,12.6666666666667,23.5,5.18370287113987,4.5,6.22291666666667,0,0,0,0,0,0,4,4,4,456,456,456,4.42373878791602,4.42373878791602,4.42373878791602,463.278259003983,463.278259003983,463.278259003983,"observed",-19.0955018256372,"observed",4766.91610470553,88.0000000000073,443.677752296706,265.757044638216,722.203322240198
54265,"New Mexico","2020-06-19",137.071405249463,122.5,153.5,41.8688470225853,38.5,45,37.1928966365892,34.5,40.1182773109244,17.3839340389272,12.5,24,5.16551219111126,4.5,6,0,0,0,0,0,0,8,8,8,464,464,464,4.33822814248902,4.33822814248902,4.33822814248902,467.616487146472,467.616487146472,467.616487146472,"observed",-18.7291403545164,"observed",4746.42693249241,106.999999999996,445.245005330838,257.600773176085,742.538377830421
54266,"New Mexico","2020-06-20",136.564223230854,122.528676470588,151.695833333333,41.5553905611545,38.0901988636364,44.6016666666667,36.9679611886522,34.195,39.6666666666667,17.3743476172263,12.5,23.8361842105263,5.14865211895947,4.5,6,0,0,0,0,0,0,2,2,2,466,466,466,4.25975083979199,4.25975083979199,4.25975083979199,471.876237986264,471.876237986264,471.876237986264,"observed",-18.4467552606754,"observed",4705.80335549323,170.000000000002,446.977295267586,248.805274385365,759.098346625222
54267,"New Mexico","2020-06-21",136.036366114729,122.937276785714,152.735833333333,41.2723843977402,38,44.5007352941176,36.7620083356702,34.1991666666667,39.75125,17.3279114824976,12.5,24.0046875,5.17703453816565,4.49934210526316,6,0,0,0,0,0,0,3,3,3,469,469,469,4.18897269063297,4.18897269063297,4.18897269063297,476.065210676897,476.065210676897,476.065210676897,"observed",-18.2864052518826,"observed",4650.37489581201,134.999999999995,448.713735148873,243.832888338878,785.854007142677
54268,"New Mexico","2020-06-22",135.291142427881,121.745535714286,151.471323529412,41.0546435024169,38.0696428571429,44.4303571428571,36.5850452233138,34.0712053571429,39.6678571428571,17.1265116140353,12.5,23.3763392857143,5.21320872188097,4.5,6.11111111111111,0,0,0,0,0,0,0,0,0,469,469,469,4.12657817460303,4.12657817460303,4.12657817460303,480.1917888515,480.1917888515,480.1917888515,"observed",-18.2508523876721,"observed",4587.32603300563,129.000000000007,450.254090344539,236.000680338731,798.692970598151
54269,"New Mexico","2020-06-23",134.778436112335,119.569642857143,151.001470588235,40.7588199640358,37.624375,44,36.357556337157,33.9986111111111,39,17.3942728553095,12.5286764705882,24,5.19011932120597,4.5,6,0,0,0,0,0,0,7,7,7,476,476,476,4.07329238754602,4.07329238754602,4.07329238754602,484.265081239046,484.265081239046,484.265081239046,"observed",-18.3132098211814,"observed",4523.84870239949,143.999999999995,451.208250918619,229.192200834432,818.59928047501
54270,"New Mexico","2020-06-24",134.738782840319,121,150.405,40.482417307078,37.2491071428571,44,36.1460198578039,33.3969444444444,38.8916666666667,17.3829444374038,12.5696428571429,23.7,5.18762856100298,4.43697916666667,6.12520833333333,0,0,0,0,0,0,4,4,4,480,480,480,4.02989026095395,4.02989026095395,4.02989026095395,488.2949715,488.2949715,488.2949715,"observed",-18.4449781232674,"observed",4465.57934667259,152,452.046656448937,220.772584367078,833.446458024287
54271,"New Mexico","2020-06-25",134.451785882328,121.325,149.915,40.174007211081,37,43.61,35.9247967800174,33.3550324675325,39,17.1894794391883,12.6632352941176,23.925,5.15509375408733,4.5,6,0,0,0,0,0,0,5,5,5,485,485,485,3.99719531071804,3.99719531071804,3.99719531071804,492.292166810718,492.292166810718,492.292166810718,"observed",-18.6271523994357,"observed",4415.61843490412,201.999999999998,452.770518797574,212.504137696873,861.956165437947
54272,"New Mexico","2020-06-26",134.099797284999,119.49375,148.205,39.8539087179762,36.9435606060606,43.16875,35.6885077253972,33,38.503125,17.2496863369216,12.6234375,23.2007692307692,5.17081230100739,4.46666666666667,6,0,0,0,0,0,0,4,4,4,489,489,489,3.97607196343898,3.97607196343898,3.97607196343898,496.268238774157,496.268238774157,496.268238774157,"observed",-18.8482052267722,"observed",4374.30602399792,216.000000000007,452.418440430515,206.465163971519,899.005308453075
54273,"New Mexico","2020-06-27",133.611877685189,118.5609375,148.554545454545,39.5687841704735,36.4444444444444,43,35.4531429481337,32.9308333333333,38.4458333333333,17.1822515557971,12.6645833333333,24,5.18889105252762,4.45411931818182,6.23076923076923,0,0,0,0,0,0,2,2,2,491,491,491,3.96741670378901,3.96741670378901,3.96741670378901,500.235655477946,500.235655477946,500.235655477946,"projected",-18.8482052267722,"observed",4339.82966780759,210.999999999991,451.744505227884,199.235471114551,929.629873033764
54274,"New Mexico","2020-06-28",133.398559683458,119.1640625,148.41875,39.2812632152462,36.5286764705882,42.675,35.2430787502659,32.9332142857143,38,17.3909961377245,12.7214743589744,23.6409090909091,5.1714093205642,4.36363636363636,6,0,0,0,0,0,0,1,1,1,492,492,492,3.97129015074796,3.97129015074796,3.97129015074796,504.206945628694,504.206945628694,504.206945628694,"projected",-18.8482052267722,"observed",4309.54617187701,190.000000000004,451.344485008434,190.319273962697,961.750851051207
54275,"New Mexico","2020-06-29",133.338963341453,118.736476608187,151.307692307692,39.3353450463623,36.2220238095238,44,35.286565316529,32.4986111111111,39.5,17.3753253680272,9.72202380952381,29.5,5.20940442776608,3.5609375,7.83541666666666,0,0,0,0,0,0,1,1,1,493,493,493,3.97808147028201,3.97808147028201,3.97808147028201,508.185027098976,508.185027098976,508.185027098976,"projected",-18.8482052267722,"projected",4347.02048641508,173.000000000004,450.087415468407,185.180720943015,978.405577051918
54276,"New Mexico","2020-06-30",133.03313274276,115.331944444444,157.923863636364,39.3498742835166,35.3134502923977,45.3357142857143,35.3078672080542,31.4729532163743,41,17.4085407497216,9.496875,31.0125,5.18840510409783,3.49934210526316,8,0,0,0,0,0,0,4,4,4,497,497,497,3.98486983402006,3.98486983402006,3.98486983402006,512.169896932996,512.169896932996,512.169896932996,"projected",-18.8482052267722,"projected",4384.49480095315,165.000000000004,447.979397331909,178.77910665354,1014.7967790093
54277,"New Mexico","2020-07-01",132.710282243097,109.637826797386,168.133571428571,39.3817205905249,33.8418859649123,48.4303571428571,35.3392664633483,30.0555555555556,43.5,17.3452184852428,8.4421568627451,29.6,5.21554917814813,3.27741228070175,8,0,0,0,0,0,0,3,3,3,500,500,500,3.99165010054196,3.99165010054196,3.99165010054196,516.161547033538,516.161547033538,516.161547033538,"projected",-18.8482052267722,"projected",4421.9691154912,128.999999999993,446.003853705185,173.678543004673,1051.29634843034
54278,"New Mexico","2020-07-02",132.696598468899,102.827205882353,178.675,39.4313083309965,31.8861111111111,51,35.3892620451788,27.8861111111111,46,17.4633166202176,8.77777777777778,31.675,5.21509993158287,2.77708333333333,9,0,0,0,0,0,0,3,3,3,503,503,503,3.99841887918603,3.99841887918603,3.99841887918603,520.159965912724,520.159965912724,520.159965912724,"projected",-18.8482052267722,"projected",4459.44343002926,244.000000000002,444.214078862052,167.751170431892,1073.62684941568
54279,"New Mexico","2020-07-03",133.026399009925,94.3319444444444,190.546818181818,39.5226121397351,29.4430555555556,54.50625,35.474574879021,25.4993421052632,49.0775,17.5404050468323,7.94320175438597,32.8008333333333,5.23995592769803,2.76364379084967,9,0,0,0,0,0,0,8,8,8,511,511,511,4.005174461862,4.005174461862,4.005174461862,524.165140374586,524.165140374586,524.165140374586,"projected",-18.8482052267722,"projected",4496.91774456733,256.000000000004,441.751136131454,160.39704243195,1092.63438823792
